"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
170001025070,"Katia Maria Da Silva Telles","Recife","PE","Vice-prefeito","PSTU","Não Eleito","FEM.","BRANCA",NA,0,2020
170001113301,"ROBERTA RITA CAVALCANTI PEREIRA","Recife","PE","Vice-prefeito","PCO","Não Eleito","FEM.","BRANCA",NA,0,2020
170001164576,"Anibal De Oliveira Valença","Recife","PE","Vice-prefeito","UP","Não Eleito","MASC.","BRANCA",NA,0,2020
170001113300,"VICTOR ASSIS DA SILVA","Recife","PE","Prefeito","PCO","Não Eleito","MASC.","BRANCA",1000,0,2020
170001025071,"Claudia Machado Ribeiro","Recife","PE","Prefeito","PSTU","Não Eleito","FEM.","BRANCA",10650,1190,2020
170000638447,"Charbel Elias Maroun","Recife","PE","Prefeito","NOVO","Não Eleito","MASC.","BRANCA",56730.33,3867,2020
170001164577,"THIAGO DE OLIVEIRA SANTOS","Recife","PE","Prefeito","UP","Não Eleito","MASC.","PRETA",73435.72,1232,2020
170000638551,"Marco Aurelio De Medeiros Lima","Recife","PE","Prefeito","PRTB","Não Eleito","MASC.","BRANCA",107606.98,0,2020
170000979614,"Alberto Jorge Do Nascimento Feitosa","Recife","PE","Prefeito","PSC","Não Eleito","MASC.","BRANCA",356281.19,9441,2020
170000921842,"Patricia De Oliveira Domingos","Recife","PE","Prefeito","PODE","Não Eleito","FEM.","BRANCA",2446525,112296,2020
170000921802,"Carlos Antonio Gomes De Andrade Lima","Recife","PE","Prefeito","PSL","Não Eleito","MASC.","BRANCA",4393252,13938,2020
170000921324,"José Mendonça Bezerra Filho","Recife","PE","Prefeito","DEM","Não Eleito","MASC.","PARDA",5844162.5,200551,2020
170000701230,"Marilia Valença Rocha Arraes De Alencar","Recife","PE","Prefeito","PT","2º Turno","FEM.","BRANCA",6120445.75,571374,2020
170000701230,"Marilia Valença Rocha Arraes De Alencar","Recife","PE","Prefeito","PT","Não Eleito","FEM.","BRANCA",6120445.75,571374,2020
170000688433,"Joao Henrique De Andrade Lima Campos","Recife","PE","Prefeito","PSB","2º Turno","MASC.","BRANCA",9926603.92,680941,2020
170000688433,"Joao Henrique De Andrade Lima Campos","Recife","PE","Prefeito","PSB","Eleito","MASC.","BRANCA",9926603.92,680941,2020
10000848974,"Claudio Ezequiel Passamani","Rio Branco","AC","Vice-prefeito","PSOL","Não Eleito","MASC.","BRANCA",NA,0,2020
10000849829,"Edivanda Maria De Paula Ferreira","Rio Branco","AC","Vice-prefeito","PSC","Não Eleito","FEM.","BRANCA",NA,0,2020
10000965108,"Antônia Lucileia Cruz Ramos Câmara","Rio Branco","AC","Vice-prefeito","PL","Não Eleito","FEM.","BRANCA",NA,0,2020
10000969609,"Celestino Bento De Oliveira","Rio Branco","AC","Vice-prefeito","PSL","Não Eleito","MASC.","PARDA",NA,0,2020
10001003636,"Marfiza De Lima Galvão","Rio Branco","AC","Vice-prefeito","PSD","2º Turno","FEM.","PARDA",NA,0,2020
10001003636,"Marfiza De Lima Galvão","Rio Branco","AC","Vice-prefeito","PSD","Eleito","FEM.","PARDA",NA,0,2020
10001154204,"Eduardo Ambros Ribeiro","Rio Branco","AC","Vice-prefeito","PDT","2º Turno","MASC.","BRANCA",NA,0,2020
10001154204,"Eduardo Ambros Ribeiro","Rio Branco","AC","Vice-prefeito","PDT","Não Eleito","MASC.","BRANCA",NA,0,2020
10001201469,"José Afonso Vasconcelos Fernandes","Rio Branco","AC","Vice-prefeito","DC","Não Eleito","MASC.","BRANCA",NA,0,2020
10001201470,"Belcladio Jarbas Soster","Rio Branco","AC","Prefeito","AVANTE","Não Eleito","MASC.","BRANCA",201970,2294,2020
10000849828,"JAMYL ASFURY MARTINS OLIVEIRA","Rio Branco","AC","Prefeito","PSC","Não Eleito","MASC.","PARDA",230330,1509,2020
10001003637,"Sebastião Bocalom Rodrigues","Rio Branco","AC","Prefeito","PP","2º Turno","MASC.","PARDA",268308.6,192733,2020
10001003637,"Sebastião Bocalom Rodrigues","Rio Branco","AC","Prefeito","PP","Eleito","MASC.","PARDA",268308.6,192733,2020
10000848975,"Daniel Queiroz De Sant Ana","Rio Branco","AC","Prefeito","PT","Não Eleito","MASC.","BRANCA",281963.71,7121,2020
10000965109,"Roberto Duarte Júnior","Rio Branco","AC","Prefeito","MDB","Não Eleito","MASC.","PARDA",339046.95,12362,2020
10000969608,"Minoru Martins Kinpara","Rio Branco","AC","Prefeito","PSDB","Não Eleito","MASC.","AMARELA",407000,25939,2020
10001154203,"Maria Do Socorro Neri Medeiros De Souza","Rio Branco","AC","Prefeito","PSB","2º Turno","FEM.","BRANCA",467190.87,101952,2020
10001154203,"Maria Do Socorro Neri Medeiros De Souza","Rio Branco","AC","Prefeito","PSB","Não Eleito","FEM.","BRANCA",467190.87,101952,2020
190000641671,"Giselle Guimarães Gomes","Rio de Janeiro","RJ","Vice-prefeito","NOVO","Não Eleito","FEM.","PARDA",NA,0,2020
190000684239,"Andrea Louriçal Firmo De Araújo","Rio de Janeiro","RJ","Vice-prefeito","REPUBLICANOS","2º Turno","FEM.","BRANCA",NA,0,2020
190000684239,"Andrea Louriçal Firmo De Araújo","Rio de Janeiro","RJ","Vice-prefeito","REPUBLICANOS","Não Eleito","FEM.","BRANCA",NA,0,2020
190000684521,"Ibis Silva Pereira","Rio de Janeiro","RJ","Vice-prefeito","PSOL","Não Eleito","MASC.","PRETA",NA,0,2020
190000688287,"NILTON CALDEIRA DA FONSECA FILHO","Rio de Janeiro","RJ","Vice-prefeito","PL","2º Turno","MASC.","BRANCA",NA,0,2020
190000688287,"NILTON CALDEIRA DA FONSECA FILHO","Rio de Janeiro","RJ","Vice-prefeito","PL","Eleito","MASC.","BRANCA",NA,0,2020
190000688301,"Jorge Coutinho","Rio de Janeiro","RJ","Vice-prefeito","PROS","Não Eleito","MASC.","PRETA",NA,0,2020
190000858700,"Maria Elisa Wildhagen Guimarães","Rio de Janeiro","RJ","Vice-prefeito","PSTU","Não Eleito","FEM.","BRANCA",NA,0,2020
190000885035,"Fernando Da Silva Veloso","Rio de Janeiro","RJ","Vice-prefeito","PSD","Não Eleito","MASC.","BRANCA",NA,0,2020
190000945199,"Anderson Luiz Alves De Oliveira","Rio de Janeiro","RJ","Vice-prefeito","PSB","Não Eleito","MASC.","PRETA",NA,0,2020
190000945337,"Rejane De Almeida","Rio de Janeiro","RJ","Vice-prefeito","PCdoB","Não Eleito","FEM.","PRETA",NA,0,2020
190000946167,"Jéssica Rabello Guimarães","Rio de Janeiro","RJ","Vice-prefeito","PMB","Não Eleito","FEM.","BRANCA",NA,0,2020
190000988468,"SHEILA CRISTINA BARBOSA DE ALBUQUERQUE","Rio de Janeiro","RJ","Vice-prefeito","MDB","Não Eleito","FEM.","PRETA",NA,0,2020
190001005297,"Luis Mauro Santos Da Silva","Rio de Janeiro","RJ","Vice-prefeito","PSC","Não Eleito","MASC.","BRANCA",NA,0,2020
190001091135,"Caetano Sigiliano","Rio de Janeiro","RJ","Vice-prefeito","PCO","Não Eleito","MASC.","BRANCA",NA,0,2020
190001156277,"Andrea De Lima Gouvêa Vieira","Rio de Janeiro","RJ","Vice-prefeito","REDE","Não Eleito","FEM.","BRANCA",NA,0,2020
190001091134,"HENRIQUE VITAL BRAZIL SIMONARD","Rio de Janeiro","RJ","Prefeito","PCO","Não Eleito","MASC.","BRANCA",1000,0,2020
