"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
210001055991,"Aldori Severo Daneli","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",8844.98,451,2020
210001055993,"Carlos Alberto Rodrigo Boneberg Malmann","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",8844.98,141,2020
210000766251,"Leandro Gonçalves Dos Santos Oliveira","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",8848.14,208,2020
210000766232,"Alexsandro Orquiz Alves","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",8858.14,275,2020
210000766240,"JOSÉ ADAIR SILVA DA SILVEIRA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",8858.14,235,2020
210001250403,"CAMILA PEREIRA RODRIGUES","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","PRETA",8858.14,218,2020
210000636260,"Nereu Lopes Da Rosa","Porto Alegre","RS","Vereador","PROS","Não Eleito","MASC.","BRANCA",8871.25,438,2020
210000841568,"Adriana Guedes Paz","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","PARDA",8875,164,2020
210000981110,"Iris Raquel Schonewald Pereira","Porto Alegre","RS","Vereador","PSB","Suplente","FEM.","BRANCA",8882.4,135,2020
210000729375,"Jorge Alberto Macchi","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Suplente","MASC.","BRANCA",8891.94,140,2020
210000729384,"GEOVANE RODRIGUES","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Suplente","MASC.","BRANCA",8951.39,328,2020
210001055982,"Ronaldo Ubirajara Bitencourt Gonçalves","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",8994.98,569,2020
210001052270,"Vinicius Dambroz Escobar","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",9100,423,2020
210000728262,"LUIS AUGUSTO SILVA DE SOUZA","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","PRETA",9113.93,476,2020
210001250406,"Paulo Cesar Bombassaro","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",9173.14,255,2020
210001052285,"VENDELINO GNEWUCH","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",9253,113,2020
210001055983,"Roberto Marrone","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",9344.98,536,2020
210000841556,"Maria Elisabete De Oliveira","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",9360,291,2020
210000841576,"Iris Alves Andrade","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","PARDA",9385,244,2020
210001250390,"Paulo Roberto Kendzerski Junior","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",9407.14,197,2020
210000841569,"Diego Baierle Buralde","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",9482.5,875,2020
210000763424,"Daniel Panizzi","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,288,2020
210000763425,"Fabricio Neves Correa","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,366,2020
210000763429,"Joao Carlos Da Silva Leonardo","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","PRETA",9485.12,38,2020
210000763430,"Andre Azevedo Ervalho","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","SEM INFORMAÇÃO",9485.12,607,2020
210000763434,"Tairo Pereira Costa","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,255,2020
210000763438,"Jose Batista Brero","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,204,2020
210000763439,"Jorge Dos Santos Bagesteiro","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,358,2020
210000763464,"Jose Vilson Pinto De Toledo","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,17,2020
210000763465,"RAUL MARTINS DA SILVA","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,143,2020
210000763466,"Mario Antonio Manfro","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",9485.12,674,2020
210001055972,"Marcelo Braga","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",9494.98,279,2020
210000728285,"Juliano Bragatto Abadie","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",9535.44,364,2020
210001055965,"Alan Pitter Matos Nepomuceno","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",9624.98,133,2020
210000729107,"Lesiane Dos Santos Morato","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","BRANCA",9688.4,242,2020
210000636283,"Walasse Santos De Souza","Porto Alegre","RS","Vereador","UP","Não Eleito","MASC.","INDÍGENA",9693.3,336,2020
210000729116,"GUILHERME BENEDETTO TODESCHINI","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",9700.4,605,2020
210001052279,"AMANCIO DOS SANTOS FERREIRA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",9879,435,2020
210001052273,"Paulo Roberto Dornelles Borges","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",9941.8,618,2020
210000766221,"Lara Cristiana Medeiros Da Silva","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",9998.14,122,2020
210000766236,"Lisiane Freitas Da Silva","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",9998.14,127,2020
210000766244,"Lenara Maia Da Silva","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",9998.14,38,2020
210000766256,"Natachia Rodrigues Martins","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",9998.14,78,2020
210001055960,"Ido Luiz Franco De Souza","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","PRETA",10094.98,74,2020
210001055969,"JOEL VICENTE DA SILVA","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","PARDA",10094.98,403,2020
210001055974,"DANIEL RODRIGUES DA SILVA","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","PRETA",10094.98,510,2020
210001055992,"Moyses Silva Pelegrini","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","PARDA",10094.98,231,2020
210000766249,"Adriana Da Rocha Leite","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",10198.14,148,2020
210000668042,"Neusa Vitoria De Oliveira Marques","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PRETA",10229.4,549,2020
210000763423,"Cintia Nair Oliveira Jardim","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","PARDA",10241.73,58,2020
210000763451,"Fateniz Maria Dos Santos","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","PRETA",10241.73,25,2020
210000763457,"Silvana Rocha Falcao","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",10241.73,64,2020
210000981090,"Florence Ribeiro Dias","Porto Alegre","RS","Vereador","PSB","Suplente","FEM.","PRETA",10363.9,155,2020
210000981675,"Nicolle Conci Pitrosky","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","FEM.","BRANCA",10382.25,312,2020
210000729054,"MARCO ANTÔNIO DE LIMA","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",10429.3,524,2020
210000763452,"Leandro Jose De Almeida Benini","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",10505.12,893,2020
210000728273,"Diego Bandeira Machado","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",10562.44,254,2020
210000729113,"Ailton Soares Moraes","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",10583.4,444,2020
210000841552,"Renata Gabert De Souza","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",10600,195,2020
210000845680,"Vera Beatriz Soares","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PRETA",10612,274,2020
210001183553,"Henrique Valmir Da Conceição","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",10621.43,223,2020
210001183554,"Joseane Ribeiro Alves","Porto Alegre","RS","Vereador","PSC","Não Eleito","FEM.","BRANCA",10621.43,142,2020
210001183561,"Jose Odil Lopes Dos Santos","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",10621.43,208,2020
210001183570,"Rodrigo Di Martino","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",10621.43,290,2020
210000981087,"Celso Da Silva Procópio","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","PRETA",10657,345,2020
210001250417,"ANA ALICE LOPES BOA NOVA","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","BRANCA",10808.14,1700,2020
210000960991,"Adelmo Antonio De Souza","Porto Alegre","RS","Vereador","PSL","Suplente","MASC.","PARDA",10821.7,281,2020
210001055958,"Katia Maria Luisa Sztudent Mendoza","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",10919.98,54,2020
210001055967,"Rosa Maria De Arruda","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","PARDA",10919.98,58,2020
210001055975,"Alessandra Rodrigues Camargo Postal","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",10919.98,199,2020
210001055986,"Benorem Penteado Filho","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",10919.98,21,2020
210000636266,"Fábio Gustavo Figueira De Deus","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",11009.62,365,2020
210001183575,"Cassiana Debiasi Pinto","Porto Alegre","RS","Vereador","PSC","Não Eleito","FEM.","BRANCA",11023.93,248,2020
210000652198,"ANA PAULA SANDER FICK","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","BRANCA",11074.32,217,2020
210001052281,"ALDOIR MACHADO BORGES","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",11080,1014,2020
210000652177,"Lúcia Helena Da Luz","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","BRANCA",11083.32,754,2020
210000652196,"Sonia Maria Ferreira Bastos","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","BRANCA",11101.82,124,2020
210000728282,"Alex Pipkin","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",11162.44,361,2020
210000728253,"Reni Teles Poitevin","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","PARDA",11313.93,693,2020
210000729115,"Elenice Souza Maiocchi","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","BRANCA",11393.35,289,2020
210000841564,"Carlos Vinícius Azambuja Pereira","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",11515.9,355,2020
210000668044,"PAULO RICARDO QUADROS REMIÃO","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",11619.4,1460,2020
210001052275,"Rotechild Dos Santos Prestes","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",11750,655,2020
210001052265,"Janio Medeiros Junior","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PARDA",11815,342,2020
210000981112,"Jose Paulo De Oliveira Barros","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",11821,330,2020
210001055962,"Márcia Rosane Juppen Fogaça","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",11919.98,472,2020
210000728277,"Lucilda Thomaz Dos Santos","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",11923.93,152,2020
210000766228,"Cali Cristina Barbosa Nunes","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",12016.14,140,2020
210000841551,"Carolina Muller Klug De Assis Moreira","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",12237.12,414,2020
210000763446,"OSCAR JAMES SEGAL","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",12265.12,524,2020
210000763454,"Eloi Francisco Pedroso Guimaraes","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",12279.06,425,2020
210000728265,"Maria De Fátima Martins Barreto","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",12280.33,38,2020
210000728291,"Cristiane Da Rosa Félix","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",12280.33,92,2020
210000728293,"Maria Gelci Elisia De Medeiros","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",12280.33,60,2020
210000766237,"Angelo Larger Carneiro","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",12288.14,436,2020
210000728267,"Paola Vieira Extramar Machado","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",12301.93,176,2020
210000728269,"Regina Marques Cruz","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",12301.93,164,2020
210000728283,"CLARICE JULIETA ILARIA RAMOS","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",12301.93,159,2020
210000728294,"LÚCIA OLIVEIRA MARTINS CASTÊNCIO","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PARDA",12301.93,317,2020
210000728302,"MARIA ANDRESA BIZARRO","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",12301.93,69,2020
210000981091,"Junio Alberto Fontoura Dos Santos","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","PRETA",12382,354,2020
210001052245,"Nycollas Theodoro Nitibailoff Da Silva","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",12400,108,2020
210000962339,"Roberto Dias Torres","Porto Alegre","RS","Vereador","PRTB","Suplente","MASC.","BRANCA",12500.1,414,2020
210000729123,"VALTENCIR OLIVEIRA DA CRUZ","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",12570.4,362,2020
210001055994,"MICHEL HEPP RIBEIRO SANCHEZ","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",12694.98,566,2020
210001052286,"ANTONIO CARLOS LIMA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",12785.46,604,2020
210001052278,"NILSA TEREZINHA CAPIEM DE FIGUEIREDO","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",12927.5,80,2020
210000845690,"Manoel Rocha Da Rosa","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",12942,644,2020
210000636282,"Natanielle Almada Tomasi Antunes","Porto Alegre","RS","Vereador","UP","Não Eleito","FEM.","PRETA",12945.45,290,2020
210000683432,"Helio Francisco Barrey Grigolo","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",13000,78,2020
210000683443,"Marcus Vinícius Da Silva Vianna","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",13000,128,2020
210000683445,"Paulo Henrique Souza Da Silva","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",13000,111,2020
210000981085,"Jose Paulo Giacomoni","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",13032,500,2020
210000981098,"Iza Terezinha Ferreira Da Silva","Porto Alegre","RS","Vereador","PSB","Suplente","FEM.","PRETA",13095.9,106,2020
210000728289,"Paulo Ávila Jost Dos Santos","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","PRETA",13113.93,47,2020
210000729379,"ELIANE DE SOUZA DUTRA","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Suplente","FEM.","BRANCA",13160.48,264,2020
210000683428,"José Luiz Mendes Medeiros","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",13175,32,2020
210001250402,"Vinicius Geiger","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",13232.14,1035,2020
210000763463,"Larissa Magnus Klassmann","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",13241.73,227,2020
210000683442,"Marco Antonio Darkiewicz","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",13250,96,2020
210000841573,"ATENA BEAUVOIR ROVEDA","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",13297.03,876,2020
210000981095,"Livia Teixeira Da Silva","Porto Alegre","RS","Vereador","PSB","Suplente","FEM.","BRANCA",13345.82,313,2020
210000728295,"Luis Antônio Steglich Costa","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",13373.9,305,2020
210000636284,"PRISCILA VOIGT SEVERIANO","Porto Alegre","RS","Vereador","UP","Não Eleito","FEM.","BRANCA",13380,226,2020
210001052241,"Andrea Da Costa Campos","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PRETA",13550,391,2020
210000981663,"Leandro Gonçalves Vieira","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","MASC.","BRANCA",13606.65,331,2020
210001052239,"Maria De Lourdes Dallacort Zampieron","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",13633.58,535,2020
210000728264,"MARCOS DIAS FERREIRA","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",13662.45,981,2020
210000763437,"ROGERIO DOS SANTOS MACHADO","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",13685.12,663,2020
210000841567,"LUCIANO FALAVENA MACHADO","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",13755,340,2020
210000763432,"Elton Pinto De Fraga","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",13781.82,643,2020
210000668062,"VIVIANE PIRES SILVA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PRETA",13915,289,2020
210000729106,"Dionês Gabana De Souza","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","BRANCA",14007.8,467,2020
210000683446,"Paxuca Barcellos Sanchez","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",14160.85,72,2020
210000683435,"Giovana Becker Morais","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",14175,134,2020
210000766216,"Rodrigo De Antoni Luzardo","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",14338.14,615,2020
210001055976,"Paulo César Klein","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",14441.84,483,2020
210001052254,"Fernanda Machado Inácio","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",14450,327,2020
210000841565,"Jenifer Domingues De Castro","Porto Alegre","RS","Vereador","PDT","Suplente","FEM.","BRANCA",14475,286,2020
210000668051,"Cintia Elisabete Dos Santos Ferreira","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",14624.8,212,2020
210000683414,"Cassielli Portal De Oliveira","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",14730,186,2020
210000763448,"Silce Isolete Rodrigues Garcia","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","PRETA",14741.73,113,2020
210001052266,"Ana Maria De Abreu Toppor","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",14767.5,244,2020
210000636269,"Cloaldo Amaral Filho","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",14845.24,1164,2020
210001055971,"Gisele Gomes Flores","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",14919.98,190,2020
210000729046,"Débora Monteiro Morales","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",14929.3,151,2020
210000845668,"Ana Paula Meira Da Rocha","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","BRANCA",15042,639,2020
210000981657,"ARXIBAUER RODRIGUES MONCORVO","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","MASC.","PRETA",15082.25,136,2020
210000845659,"Carla Ribeiro","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","BRANCA",15124.16,216,2020
210000729114,"Angela Medeiros Dos Santos Nunes","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","PRETA",15252.38,309,2020
210000845653,"Jairo Menegaz","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",15272,176,2020
210000981673,"WAGNER TAVARES","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","MASC.","PRETA",15278.55,1568,2020
210000683448,"Ricardo De Oliveira Vieira","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","PRETA",15286,103,2020
210000683429,"Luciana Dos Santos Freitas Da Silva","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",15486,200,2020
210000763468,"SANDRO ALEX MACHADO DOS SANTOS","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","PARDA",15585.13,273,2020
210001250388,"Cheila Maria Schroer","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","BRANCA",15667.29,1197,2020
210000683424,"Roberto Schneider Seitenfus","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",15779,219,2020
210000683434,"Christian Ozorio Kloppemburg","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",15816,203,2020
210000766213,"ALCEU OLIVEIRA DA ROSA","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PARDA",15918.14,796,2020
210000652188,"VILMAR FRANCISCO DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",16254.35,158,2020
210000652174,"ADRIANO RODRIGUES DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",16262.69,301,2020
210000652184,"MARCILON ALBUQUERQUE RIOS","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PARDA",16262.69,65,2020
210000845665,"LIDIONEI DA ROSA SANTOS","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",16282,718,2020
210001052260,"Cristiane Pacheco Da Silva","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PRETA",16355.44,81,2020
210000841580,"PEDRO FELICE CLADERA","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",16445.4,1001,2020
210000763431,"Jorge Alexandre Couto Gomes","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","PRETA",16485.12,90,2020
210000763433,"SILVIO ROBERTO STREIT JUNIOR","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",16612.67,927,2020
210000962662,"Marlise Maria Birck","Porto Alegre","RS","Vereador","PV","Não Eleito","FEM.","BRANCA",16646.85,187,2020
210000763427,"Allan William Couto Machado","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",16785.12,259,2020
210000668384,"Tirza Gabriela Drumond Ferreira","Porto Alegre","RS","Vereador","PCB","Não Eleito","FEM.","BRANCA",16897.76,172,2020
210000668387,"Gabrielli Ciasca Veloso","Porto Alegre","RS","Vereador","PCB","Não Eleito","FEM.","BRANCA",16927.76,127,2020
210000729041,"Adoniro Rodrigues Leal","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",16929.3,580,2020
210000763455,"Isabel Cristina Ataide De Oliveira","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",16951.73,28,2020
210000729047,"Alessandra Rassier Barbachan","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",17553.3,353,2020
210000683417,"Nelcir Andre Varnier","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",17772.25,513,2020
210000683439,"Rosangela Aparecida Pires Machado","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",17881,503,2020
210000845688,"Nelton Vantuir Schmidt","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",18044.98,143,2020
210000683422,"Helio Corbellini","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",18400,184,2020
210000841574,"Felipe Souza Gaspar Silva","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",18450,916,2020
210000729109,"MARIANA DIVERIO KRUSE","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","BRANCA",18518.9,403,2020
210000962346,"Luiz Armando Silva De Oliveira","Porto Alegre","RS","Vereador","PRTB","Suplente","MASC.","BRANCA",19000,394,2020
210000845693,"Hosana Maria Fonseca Piccardi","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","BRANCA",19072.01,408,2020
210000845656,"Alberto Moura Terres","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",19132,908,2020
210001052258,"MATHEUS DA LUZ XAVIER","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",19160,1072,2020
210000763450,"Debora Rios Garcia","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",19241.73,1205,2020
210000841581,"Luiggi Giovane De Moraes Bertaco","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",19275,921,2020
210001250385,"Joel Souza De Oliveira","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",19338.14,205,2020
210000961033,"Angelica Celina Schlottfeldt","Porto Alegre","RS","Vereador","PSL","Suplente","FEM.","BRANCA",19600,550,2020
210000728292,"Raquel Fraga Ferreira","Porto Alegre","RS","Vereador","PP","Não Eleito","FEM.","BRANCA",19820.33,0,2020
210000763441,"Cirilo João Fae","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",20235.12,1589,2020
210001052274,"Políbio Figueiredo Braga","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",20242,757,2020
210001250396,"Luciane Soares Xavier","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","FEM.","PRETA",20358.14,597,2020
210000763456,"MAURICIO CAETANO MELO DE AGUIAR","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",20445.12,760,2020
210000668046,"Raul Torelly Fraga","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","MASC.","BRANCA",20515.42,460,2020
210001250408,"LUIZ JACOMINI RIGHI FILHO","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",20696.83,1011,2020
210001055963,"Ana Cláudia Bitencourt Claudino","Porto Alegre","RS","Vereador","PSD","Suplente","FEM.","BRANCA",21119.98,286,2020
210000652189,"WILSON LUIZ SCHMITZ DE ALMEIDA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",21131.91,93,2020
210000845667,"Maria Luiza Rodrigues Viana","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PRETA",21167,352,2020
210001183562,"Paulo Figueiro Sobrinho","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",21305,1207,2020
210000763435,"CINTIA REGINA FREITAS ROCKENBACH","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",21615.5,2884,2020
210000766220,"Otalício Júnior Da Rosa Nunes","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","PRETA",22083.14,461,2020
210000636270,"Elida Viviane Oscar Mengarda","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","BRANCA",22248.71,863,2020
210000636276,"Elisa Maria Gianlupi","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","BRANCA",22448.66,524,2020
210000683426,"Flávio Brecher Müller","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",22668,475,2020
